store_id,product_id,customer_id,quantity,price,discount,sale_date,total_amount
S003,P0012,573,3,34.08,0.0,2025-03-27,102.24
S003,P0013,433,4,46.69,0.1,2025-03-25,186.66
S003,P0033,598,3,94.3,0.0,2025-03-28,282.9
S002,P0041,534,3,44.19,0.1,2025-03-22,132.47
S002,P0049,584,3,38.23,0.0,2025-03-22,114.69
S004,P0049,508,1,99.13,0.1,2025-03-24,99.03
S005,P0025,445,2,56.21,0.2,2025-03-31,112.22
S001,P0028,496,2,87.18,0.1,2025-03-30,174.26000000000002
S002,P0046,441,2,1631.286428454321,0.05,2025-03-26,3262.5228569086416
S005,P0041,485,3,29.04,0.0,2025-03-22,87.12
S005,P0010,550,5,53.52,0.0,2025-03-24,267.6
S005,P0034,531,2,79.63,0.2,2025-03-22,159.06
S005,P0050,427,2,17.66,0.2,2025-03-22,35.12
S005,P0042,516,3,97.13,0.0,2025-03-28,291.39
S001,P0026,566,2,12.42,0.05,2025-03-30,24.79
S005,P0020,586,3,51.74,0.05,2025-03-28,155.17
S002,P0024,462,4,59.46,0.1,2025-03-27,237.74
S005,P0011,475,3,97.5,0.1,2025-03-30,292.4
S001,P0045,566,4,35.61,0.0,2025-03-27,142.44
S002,P0046,566,3,70.68,0.0,2025-03-30,212.04000000000002
S001,P0004,517,3,62.73,0.15,2025-03-30,188.04
S005,P0026,534,5,47.86,0.0,2025-03-24,239.3
S001,P0049,451,4,9.85,0.0,2025-03-30,39.4
S002,P0039,559,3,21.27,0.2,2025-03-29,63.61
S005,P0042,451,2,61.09,0.15,2025-03-26,122.03
S004,P0033,496,3,5.61,0.1,2025-03-29,16.73
S005,P0036,482,5,90.23,0.15,2025-03-26,451.00000000000006
S003,P0037,480,2,91.27,0.05,2025-03-25,182.48999999999998
S001,P0021,435,3,45.68,0.0,2025-03-29,137.04
S002,P0024,549,3,40.05,0.2,2025-03-22,119.94999999999999
S002,P0011,497,2,94.35,0.05,2025-03-28,188.64999999999998
S001,P0026,557,1,68.12,0.0,2025-03-29,68.12
S001,P0027,487,4,37.62,0.1,2025-03-25,150.38
S005,P0033,450,3,32.15,0.0,2025-03-31,96.44999999999999
S001,P0016,478,5,60.12,0.15,2025-03-24,300.45
S002,P0008,516,2,73.02,0.0,2025-03-30,146.04
S003,P0038,530,2,62.99,0.0,2025-03-29,125.98
S002,P0047,588,2,50.1,0.05,2025-03-29,100.15
S002,P0022,507,2,13.12,0.0,2025-03-24,26.24
S001,P0005,539,2,81.08,0.0,2025-03-30,162.16
S001,P0043,513,4,25.71,0.05,2025-03-22,102.79
S001,P0039,573,3,32.54,0.05,2025-03-26,97.57000000000001
S005,P0035,530,3,68.19,0.0,2025-03-29,204.57
S001,P0030,506,3,74.88,0.0,2025-03-23,224.64
S003,P0010,451,5,37.63,0.2,2025-03-28,187.95000000000002
S005,P0049,493,2,80.28,0.0,2025-03-28,160.56
S002,P0044,600,4,55.52,0.05,2025-03-30,222.03
S002,P0002,505,4,46.6,0.1,2025-03-22,186.3
S003,P0030,555,1,97.16,0.05,2025-03-24,97.11
S002,P0004,524,4,5.16,0.0,2025-03-22,20.64
S001,P0041,524,3,31.98,0.1,2025-03-29,95.84
S001,P0037,582,4,68.92,0.05,2025-03-29,275.63
S005,P0039,441,3,91.34,0.2,2025-03-28,273.82
S002,P0040,442,3,37.83,0.0,2025-03-27,113.49
S001,P0034,525,3,40.36,0.05,2025-03-25,121.03
S004,P0017,589,3,40.43,0.15,2025-03-31,121.13999999999999
S001,P0044,591,2,50.1,0.0,2025-03-24,100.2
S005,P0045,594,4,24.03,0.05,2025-03-27,96.07000000000001
S003,P0038,588,4,41.46,0.0,2025-03-31,165.84
S003,P0030,560,3,47.51,0.05,2025-03-31,142.48
S004,P0047,437,2,63.73,0.1,2025-03-31,127.36
S002,P0015,431,3,18.72,0.0,2025-03-29,56.16
S005,P0040,574,2,48.22,0.2,2025-03-30,96.24
S004,P0002,437,1,20.91,0.0,2025-03-27,20.91
S003,P0010,487,3,24.25,0.25,2025-03-25,72.5
S002,P0031,593,2,45.7,0.0,2025-03-29,91.4
S001,P0047,453,2,95.66,0.15,2025-03-28,191.17
S005,P0043,567,1,36.78,0.1,2025-03-27,36.68
S004,P0020,477,3,98.46,0.1,2025-03-29,295.28
S004,P0016,563,3,40.08,0.0,2025-03-22,120.24
S002,P0046,495,4,4.65,0.2,2025-03-25,18.400000000000002
S003,P0049,499,2,55.63,0.05,2025-03-23,111.21000000000001
S002,P0049,584,2,98.31,0.05,2025-03-26,196.57
S001,P0015,443,4,20.27,0.05,2025-03-30,81.03
S004,P0024,500,3,39.63,0.05,2025-03-31,118.84000000000002
S005,P0026,468,2,79.53,0.05,2025-03-30,159.01
S001,P0018,471,2,48.94,0.2,2025-03-31,97.67999999999999
S005,P0026,596,5,98.99,0.0,2025-03-30,494.95
S005,P0046,535,4,59.67,0.1,2025-03-27,238.58
S001,P0022,568,3,24.6,0.0,2025-03-23,73.80000000000001
S001,P0035,566,3,39.29,0.05,2025-03-30,117.82000000000001
S001,P0013,453,3,77.12,0.1,2025-03-24,231.26000000000002
S003,P0026,460,3,53.63,0.05,2025-03-25,160.84
S002,P0025,518,4,88.19,0.0,2025-03-26,352.76
S003,P0022,576,4,1946.053781131715,0.0,2025-03-25,7784.21512452686
S002,P0032,504,3,33.67,0.0,2025-03-29,101.01
S004,P0037,504,2,41.74,0.05,2025-03-22,83.43
S003,P0013,462,3,33.56,0.2,2025-03-27,100.48
S001,P0025,444,1,76.69,0.2,2025-03-25,76.49
S001,P0028,524,4,13.46,0.15,2025-03-25,53.690000000000005
S001,P0043,567,2,24.77,0.2,2025-03-25,49.339999999999996
S003,P0043,560,3,45.0,0.0,2025-03-26,135.0
S005,P0042,600,3,50.02,0.0,2025-03-31,150.06
S004,P0019,434,2,27.78,0.1,2025-03-26,55.46
S003,P0037,478,4,60.22,0.05,2025-03-22,240.82999999999998
S002,P0024,455,4,58.15,0.0,2025-03-27,232.6
S002,P0021,430,3,41.34,0.05,2025-03-23,123.97000000000001
S001,P0023,469,3,53.67,0.0,2025-03-22,161.01
S005,P0020,555,1,1.31,0.15,2025-03-26,1.1600000000000001
S003,P0034,581,2,47.42,0.0,2025-03-29,94.84
S003,P0034,438,3,67.92,0.0,2025-03-22,203.76
S002,P0031,566,3,8.94,0.05,2025-03-25,26.77
S004,P0048,540,5,95.36,0.15,2025-03-31,476.65000000000003
S001,P0029,470,3,2.81,0.05,2025-03-24,8.379999999999999
S005,P0001,599,1,21.86,0.05,2025-03-29,21.81
S005,P0036,431,2,13.02,0.0,2025-03-29,26.04
S001,P0031,515,2,86.38,0.2,2025-03-27,172.56
S002,P0008,541,5,85.76,0.2,2025-03-22,428.6
S001,P0046,558,3,51.53,0.0,2025-03-23,154.59
S005,P0028,547,2,65.9,0.1,2025-03-29,131.70000000000002
S005,P0024,556,5,63.76,0.1,2025-03-29,318.7
S002,P0011,463,2,32.86,0.0,2025-03-26,65.72
S002,P0034,594,3,64.58,0.05,2025-03-24,193.69
S004,P0046,559,2,79.79,0.05,2025-03-23,159.53
S003,P0020,551,5,39.54,0.2,2025-03-30,197.5
S002,P0004,484,5,78.95,0.05,2025-03-22,394.7
S002,P0049,476,3,96.85,0.05,2025-03-31,290.49999999999994
S003,P0021,540,3,93.1,0.2,2025-03-28,279.09999999999997
S002,P0015,569,2,77.49,0.05,2025-03-29,154.92999999999998
S005,P0027,485,4,54.48,0.0,2025-03-27,217.92
S003,P0027,484,2,32.88,0.0,2025-03-23,65.76
S002,P0036,431,2,45.81,0.05,2025-03-22,91.57000000000001
S001,P0002,589,4,7.6,0.0,2025-03-25,30.4
S002,P0044,515,2,6.0,0.0,2025-03-24,12.0
S002,P0030,434,3,55.85,0.0,2025-03-25,167.55
S004,P0033,485,5,70.68,0.0,2025-03-25,353.40000000000003
S002,P0047,584,5,62.05,0.0,2025-03-22,310.25
S002,P0040,505,1,12.57,0.05,2025-03-22,12.52
S005,P0005,597,3,87.36,0.0,2025-03-22,262.08
S005,P0041,587,2,78.1,0.05,2025-03-29,156.14999999999998
S005,P0049,512,3,41.89,0.05,2025-03-29,125.62
S001,P0020,542,5,93.78,0.1,2025-03-26,468.79999999999995
S005,P0050,536,2,1605.3856321071055,0.05,2025-03-30,3210.721264214211
S001,P0032,590,3,61.45,0.0,2025-03-26,184.35000000000002
S002,P0048,431,2,40.13,0.0,2025-03-31,80.26
S002,P0028,514,3,23.05,0.2,2025-03-23,68.95
S002,P0002,554,4,61.23,0.0,2025-03-27,244.92
S002,P0034,474,3,15.9,0.05,2025-03-25,47.650000000000006
S004,P0050,488,2,1661.729750746846,0.0,2025-03-23,3323.459501493692
S005,P0005,470,2,49.92,0.0,2025-03-23,99.84
S003,P0034,585,2,23.26,0.1,2025-03-31,46.42
S005,P0005,479,2,1632.303265058955,0.1,2025-03-27,3264.50653011791
S002,P0025,550,2,34.9,0.0,2025-03-31,69.8
S004,P0047,431,4,78.68,0.05,2025-03-31,314.67
S005,P0003,448,3,21.99,0.1,2025-03-25,65.87
S001,P0008,522,4,19.8,0.1,2025-03-25,79.10000000000001
S002,P0004,587,3,43.22,0.0,2025-03-24,129.66
S004,P0031,596,4,1729.8302965421,0.0,2025-03-29,6919.3211861684
S005,P0043,492,4,91.49,0.0,2025-03-28,365.96
S003,P0031,510,3,42.52,0.0,2025-03-27,127.56
S001,P0048,431,4,8.78,0.0,2025-03-23,35.12
S005,P0040,434,2,91.14,0.1,2025-03-30,182.18
S004,P0021,523,4,97.98,0.0,2025-03-29,391.92
S001,P0033,487,3,75.15,0.1,2025-03-27,225.35000000000002
S001,P0031,572,2,74.82,0.05,2025-03-30,149.58999999999997
S002,P0023,576,4,16.43,0.1,2025-03-25,65.62
S001,P0001,513,1,16.22,0.05,2025-03-28,16.169999999999998
S002,P0016,552,2,53.95,0.1,2025-03-23,107.80000000000001
S002,P0026,574,3,79.1,0.0,2025-03-24,237.29999999999998
S002,P0044,547,1,42.67,0.0,2025-03-25,42.67
S001,P0040,515,4,65.87,0.0,2025-03-31,263.48
S004,P0019,454,3,80.94,0.1,2025-03-31,242.72
S003,P0005,432,2,18.42,0.05,2025-03-26,36.790000000000006
S004,P0047,465,1,94.67,0.0,2025-03-22,94.67
S002,P0025,559,2,46.78,0.25,2025-03-29,93.31
S004,P0010,515,4,87.5,0.0,2025-03-27,350.0
S002,P0024,592,3,90.87,0.05,2025-03-31,272.56
S004,P0027,481,4,61.48,0.1,2025-03-24,245.82
S003,P0014,546,2,63.78,0.05,2025-03-31,127.51
S004,P0042,432,2,12.01,0.0,2025-03-29,24.02
S004,P0011,451,4,63.56,0.0,2025-03-31,254.24
S002,P0047,499,3,80.55,0.15,2025-03-24,241.49999999999997
S002,P0037,581,2,39.66,0.0,2025-03-29,79.32
S004,P0033,432,3,18.22,0.25,2025-03-25,54.41
S001,P0038,559,2,14.47,0.1,2025-03-30,28.84
S003,P0025,596,2,19.03,0.05,2025-03-23,38.010000000000005
S002,P0001,453,5,18.07,0.15,2025-03-28,90.19999999999999
S001,P0010,539,5,2.25,0.0,2025-03-30,11.25
S003,P0050,538,3,24.59,0.0,2025-03-27,73.77
S001,P0042,599,3,30.05,0.0,2025-03-27,90.15
S003,P0015,551,3,85.73,0.05,2025-03-31,257.14
S004,P0037,544,3,65.63,0.0,2025-03-29,196.89
S005,P0041,451,2,31.2,0.05,2025-03-28,62.35
S003,P0048,570,2,71.18,0.0,2025-03-31,142.36
S005,P0040,435,3,3.22,0.1,2025-03-31,9.56
S002,P0023,500,3,82.79,0.1,2025-03-26,248.27
S001,P0022,472,1,86.18,0.0,2025-03-22,86.18
S001,P0028,451,3,28.2,0.0,2025-03-29,84.6
S005,P0034,517,2,15.09,0.05,2025-03-24,30.13
S003,P0036,481,4,97.07,0.15,2025-03-24,388.13
S004,P0044,478,3,97.17,0.0,2025-03-31,291.51
S001,P0048,429,4,30.78,0.2,2025-03-25,122.92
S001,P0021,447,4,74.51,0.0,2025-03-30,298.04
S004,P0045,508,1,31.11,0.05,2025-03-26,31.06
S002,P0022,460,5,86.33,0.05,2025-03-25,431.59999999999997
S002,P0016,450,1,78.09,0.2,2025-03-22,77.89
S005,P0042,566,3,9.11,0.0,2025-03-28,27.33
S002,P0036,550,5,90.91,0.0,2025-03-26,454.54999999999995
S001,P0013,573,3,14.53,0.05,2025-03-31,43.54
S005,P0017,585,2,76.49,0.2,2025-03-24,152.78
S002,P0026,434,2,46.23,0.0,2025-03-25,92.46
S001,P0033,482,4,35.94,0.05,2025-03-28,143.70999999999998
S002,P0040,587,4,97.63,0.1,2025-03-24,390.41999999999996
S002,P0049,441,4,89.06,0.15,2025-03-25,356.09000000000003
S002,P0034,543,2,83.72,0.0,2025-03-30,167.44
S001,P0035,539,2,10.69,0.05,2025-03-26,21.33
S004,P0035,538,2,21.23,0.0,2025-03-27,42.46
S001,P0028,570,3,96.85,0.0,2025-03-29,290.54999999999995
S002,P0024,523,2,69.72,0.0,2025-03-23,139.44
S002,P0025,555,5,57.41,0.05,2025-03-29,286.99999999999994
S005,P0039,557,5,71.99,0.05,2025-03-22,359.9
S005,P0006,550,3,11.63,0.1,2025-03-26,34.79
S003,P0047,514,4,18.02,0.1,2025-03-28,71.98
S001,P0011,442,1,20.68,0.05,2025-03-23,20.63
S001,P0013,573,4,61.4,0.0,2025-03-27,245.6
S003,P0044,574,1,42.55,0.1,2025-03-22,42.449999999999996
S002,P0005,426,2,34.55,0.05,2025-03-26,69.05
S002,P0032,577,3,89.62,0.05,2025-03-24,268.81
S004,P0008,554,2,17.79,0.0,2025-03-25,35.58
S001,P0047,492,2,62.9,0.0,2025-03-29,125.8
S001,P0043,451,3,5.48,0.0,2025-03-28,16.44
S002,P0013,582,3,85.2,0.0,2025-03-25,255.60000000000002
S005,P0040,502,2,51.3,0.1,2025-03-30,102.5
S001,P0007,552,3,6.19,0.05,2025-03-26,18.52
S003,P0050,480,4,16.99,0.0,2025-03-22,67.96
S004,P0046,529,2,74.69,0.0,2025-03-28,149.38
S002,P0038,541,3,63.24,0.1,2025-03-23,189.62
S004,P0038,484,3,91.54,0.05,2025-03-27,274.57
S001,P0039,527,4,66.37,0.05,2025-03-23,265.43
S003,P0046,544,3,85.49,0.2,2025-03-22,256.27
S003,P0019,472,4,62.78,0.0,2025-03-31,251.12
S003,P0045,532,3,24.91,0.0,2025-03-24,74.73
S001,P0028,566,1,43.26,0.15,2025-03-25,43.11
S002,P0038,582,5,1641.009965248406,0.05,2025-03-27,8204.99982624203
S004,P0021,468,1,45.32,0.05,2025-03-31,45.27
S005,P0011,552,3,60.58,0.15,2025-03-31,181.59
S001,P0010,502,1,40.94,0.0,2025-03-26,40.94
S004,P0028,479,4,95.03,0.05,2025-03-25,380.07
S003,P0050,588,1,90.82,0.05,2025-03-30,90.77
S002,P0029,523,3,73.04,0.25,2025-03-27,218.87
S004,P0038,535,4,53.59,0.0,2025-03-31,214.36
S004,P0036,518,3,65.64,0.05,2025-03-30,196.87
S003,P0041,528,2,26.12,0.15,2025-03-24,52.09
S002,P0003,553,3,74.23,0.05,2025-03-22,222.64
S003,P0034,481,5,62.35,0.0,2025-03-24,311.75
S001,P0031,556,3,75.72,0.15,2025-03-22,227.01
S004,P0022,444,4,64.08,0.0,2025-03-31,256.32
S002,P0048,534,1,34.72,0.05,2025-03-28,34.67
S001,P0044,474,3,37.9,0.05,2025-03-29,113.64999999999999
S004,P0004,580,2,85.33,0.05,2025-03-28,170.60999999999999
S004,P0008,503,2,12.7,0.15,2025-03-24,25.25
S004,P0004,438,2,27.77,0.0,2025-03-31,55.54
S002,P0007,575,2,14.58,0.0,2025-03-25,29.16
S003,P0034,478,1,87.23,0.05,2025-03-22,87.18
S002,P0044,555,2,33.63,0.05,2025-03-29,67.21000000000001
S002,P0049,525,2,98.45,0.1,2025-03-25,196.8
S001,P0036,434,2,83.64,0.05,2025-03-31,167.23
S002,P0033,467,4,86.29,0.05,2025-03-24,345.11
S002,P0010,497,3,82.59,0.05,2025-03-28,247.72
S002,P0045,458,3,71.69,0.0,2025-03-26,215.07
S005,P0046,479,3,36.56,0.15,2025-03-29,109.53
S005,P0031,594,3,80.21,0.1,2025-03-31,240.53
S003,P0050,550,1,88.82,0.05,2025-03-24,88.77
S005,P0001,488,3,34.61,0.15,2025-03-27,103.67999999999999
S002,P0045,536,2,48.28,0.0,2025-03-30,96.56
S001,P0042,590,4,20.18,0.0,2025-03-27,80.72
S005,P0014,586,1,88.13,0.0,2025-03-31,88.13
S001,P0002,582,1,76.33,0.1,2025-03-26,76.23
S004,P0014,506,3,99.74,0.0,2025-03-25,299.21999999999997
S005,P0005,505,3,34.16,0.05,2025-03-25,102.42999999999999
S001,P0048,588,5,3.96,0.1,2025-03-31,19.7
S001,P0036,599,3,27.64,0.0,2025-03-22,82.92
S004,P0035,434,2,53.55,0.0,2025-03-26,107.1
S003,P0006,555,4,69.27,0.0,2025-03-30,277.08
S005,P0029,536,2,50.21,0.0,2025-03-30,100.42
S003,P0043,504,4,36.52,0.1,2025-03-25,145.98000000000002
S003,P0002,583,3,56.63,0.15,2025-03-23,169.74
S001,P0031,460,3,94.23,0.05,2025-03-26,282.64
S001,P0006,470,2,62.62,0.05,2025-03-31,125.19
S002,P0022,565,3,35.58,0.1,2025-03-26,106.64
S005,P0049,427,3,55.52,0.05,2025-03-29,166.51
S004,P0048,557,3,90.16,0.1,2025-03-24,270.38
S003,P0014,451,2,66.63,0.0,2025-03-23,133.26
S003,P0044,551,1,54.58,0.1,2025-03-22,54.48
S002,P0017,457,3,57.44,0.1,2025-03-24,172.22
S002,P0035,540,4,18.94,0.0,2025-03-26,75.76
S002,P0049,446,5,4.35,0.0,2025-03-30,21.75
S001,P0023,589,3,83.74,0.05,2025-03-23,251.16999999999996
S005,P0044,505,2,31.27,0.0,2025-03-24,62.54
S004,P0012,544,2,41.7,0.05,2025-03-22,83.35000000000001
S002,P0049,501,3,59.94,0.0,2025-03-22,179.82
S002,P0017,476,2,75.49,0.05,2025-03-22,150.92999999999998
S003,P0014,486,2,22.68,0.1,2025-03-30,45.26
S002,P0036,517,3,1993.3928431725672,0.0,2025-03-29,5980.1785295177015
S002,P0024,513,5,71.7,0.0,2025-03-31,358.5
S005,P0036,592,2,89.46,0.0,2025-03-24,178.92
S001,P0039,528,2,6.53,0.05,2025-03-31,13.01
S002,P0021,506,3,71.07,0.2,2025-03-28,213.01
S003,P0039,546,5,33.54,0.0,2025-03-25,167.7
S004,P0008,524,5,8.35,0.0,2025-03-24,41.75
S004,P0048,476,3,4.35,0.0,2025-03-29,13.049999999999999
S002,P0048,481,3,89.37,0.0,2025-03-28,268.11
S002,P0004,516,4,45.83,0.05,2025-03-28,183.26999999999998
S004,P0037,449,1,31.39,0.15,2025-03-27,31.240000000000002
S003,P0009,485,3,62.79,0.0,2025-03-30,188.37
S004,P0022,486,5,39.63,0.0,2025-03-29,198.15
S005,P0020,570,4,19.63,0.1,2025-03-28,78.42
S001,P0042,480,2,63.87,0.15,2025-03-30,127.58999999999999
S005,P0048,542,4,66.87,0.05,2025-03-27,267.43
S001,P0050,559,1,59.16,0.05,2025-03-24,59.11
S002,P0047,486,2,46.29,0.0,2025-03-24,92.58
S005,P0035,472,2,99.23,0.15,2025-03-27,198.31
S001,P0032,511,4,79.33,0.05,2025-03-30,317.27
S003,P0048,480,5,44.74,0.2,2025-03-22,223.50000000000003
S004,P0030,579,2,53.15,0.1,2025-03-26,106.2
S002,P0008,487,3,41.32,0.1,2025-03-26,123.86000000000001
S004,P0037,590,1,36.34,0.0,2025-03-31,36.34
S001,P0047,444,2,82.85,0.0,2025-03-30,165.7
S002,P0048,466,2,37.65,0.05,2025-03-29,75.25
S003,P0001,525,2,99.37,0.0,2025-03-26,198.74
S004,P0022,557,3,28.53,0.0,2025-03-24,85.59
S003,P0034,492,1,30.66,0.15,2025-03-28,30.51
S002,P0048,569,2,57.88,0.1,2025-03-24,115.66000000000001
S002,P0035,576,4,95.44,0.05,2025-03-22,381.71
S003,P0032,436,5,15.68,0.0,2025-03-24,78.4
S002,P0025,510,3,82.04,0.15,2025-03-28,245.97
S003,P0022,470,3,96.69,0.2,2025-03-24,289.87
S004,P0033,597,2,51.2,0.05,2025-03-31,102.35000000000001
S002,P0047,474,5,80.59,0.05,2025-03-29,402.90000000000003
S003,P0043,540,1,4.38,0.0,2025-03-24,4.38
S003,P0032,521,4,29.95,0.0,2025-03-25,119.8
S003,P0029,436,3,57.23,0.2,2025-03-31,171.49
S002,P0026,502,5,99.46,0.0,2025-03-25,497.29999999999995
S002,P0014,594,2,97.96,0.25,2025-03-30,195.67
S004,P0027,434,2,47.12,0.05,2025-03-23,94.19
S001,P0045,586,5,13.2,0.0,2025-03-27,66.0
S005,P0039,528,2,93.0,0.0,2025-03-24,186.0
S002,P0011,559,3,63.19,0.05,2025-03-23,189.51999999999998
S004,P0049,553,1,10.52,0.0,2025-03-30,10.52
S005,P0049,569,4,1062.2462856095938,0.0,2025-03-27,4248.985142438375
S004,P0035,491,5,83.99,0.0,2025-03-22,419.95
S001,P0047,467,2,67.48,0.05,2025-03-30,134.91
S001,P0015,427,2,13.39,0.05,2025-03-22,26.73
S002,P0026,560,3,74.27,0.0,2025-03-24,222.81
S005,P0024,492,3,97.89,0.2,2025-03-30,293.47
S002,P0024,503,3,75.51,0.15,2025-03-26,226.38000000000002
S003,P0042,518,3,97.41,0.0,2025-03-31,292.23
S004,P0031,426,2,53.11,0.05,2025-03-23,106.17
S004,P0044,470,3,10.55,0.25,2025-03-26,31.400000000000002
S005,P0047,546,3,85.23,0.1,2025-03-23,255.59
S002,P0049,543,2,42.04,0.0,2025-03-27,84.08
S002,P0016,485,3,18.29,0.0,2025-03-26,54.87
S002,P0018,433,4,87.84,0.05,2025-03-27,351.31
S002,P0022,532,2,36.33,0.0,2025-03-30,72.66
S001,P0002,489,2,48.92,0.0,2025-03-25,97.84
S004,P0003,477,4,43.04,0.0,2025-03-30,172.16
S005,P0015,595,3,47.7,0.0,2025-03-22,143.10000000000002
S004,P0033,514,3,28.68,0.05,2025-03-27,85.99
S003,P0044,597,2,2.36,0.15,2025-03-26,4.569999999999999
S003,P0021,579,3,57.58,0.0,2025-03-22,172.74
S005,P0048,438,2,41.83,0.2,2025-03-26,83.46
S002,P0048,497,4,14.84,0.05,2025-03-31,59.31
S005,P0018,534,3,40.67,0.0,2025-03-28,122.01
S002,P0039,456,3,49.4,0.2,2025-03-25,148.0
S004,P0044,543,4,1192.67206444353,0.0,2025-03-27,4770.68825777412
S002,P0046,520,3,56.3,0.05,2025-03-23,168.84999999999997
S005,P0020,539,3,87.71,0.0,2025-03-23,263.13
S001,P0004,498,4,35.63,0.0,2025-03-23,142.52
S004,P0050,475,2,68.0,0.0,2025-03-28,136.0
S002,P0016,574,2,57.43,0.0,2025-03-24,114.86
S005,P0034,499,3,56.5,0.25,2025-03-31,169.25
S002,P0044,503,2,99.68,0.0,2025-03-23,199.36
S005,P0033,510,4,85.02,0.0,2025-03-24,340.08
S002,P0024,487,1,21.55,0.0,2025-03-24,21.55
S003,P0050,565,3,2007.668127696414,0.05,2025-03-26,6022.954383089243
S002,P0024,477,4,70.14,0.0,2025-03-30,280.56
S003,P0012,519,4,55.79,0.2,2025-03-26,222.96
S004,P0017,437,2,34.72,0.0,2025-03-22,69.44
S001,P0049,597,3,34.41,0.0,2025-03-29,103.22999999999999
S001,P0028,490,2,35.41,0.1,2025-03-30,70.72
S005,P0028,597,2,73.02,0.05,2025-03-30,145.98999999999998
S002,P0036,561,4,88.67,0.0,2025-03-22,354.68
S001,P0038,522,2,38.21,0.05,2025-03-24,76.37
S001,P0036,440,3,68.84,0.0,2025-03-27,206.52
S001,P0043,530,5,58.17,0.1,2025-03-29,290.75
S003,P0015,550,2,24.39,0.1,2025-03-29,48.68
S005,P0007,568,4,20.01,0.2,2025-03-22,79.84
S005,P0012,490,2,50.11,0.0,2025-03-23,100.22
S005,P0033,434,3,12.04,0.0,2025-03-23,36.12
S005,P0035,444,4,82.93,0.05,2025-03-27,331.67
S005,P0043,441,3,7.54,0.15,2025-03-25,22.470000000000002
S002,P0009,473,4,82.96,0.0,2025-03-23,331.84
S002,P0033,505,3,82.82,0.0,2025-03-26,248.45999999999998
S001,P0016,561,4,63.88,0.05,2025-03-29,255.47
S005,P0030,566,2,79.74,0.2,2025-03-29,159.28
S004,P0024,507,1,9.05,0.2,2025-03-31,8.850000000000001
S003,P0045,595,5,90.58,0.25,2025-03-28,452.65
S001,P0003,538,4,8.96,0.05,2025-03-30,35.790000000000006
S002,P0027,472,3,85.89,0.1,2025-03-28,257.57
S005,P0028,545,5,5.92,0.0,2025-03-29,29.6
S001,P0020,600,5,82.66,0.15,2025-03-25,413.15
S001,P0026,486,5,73.25,0.1,2025-03-25,366.15
S001,P0049,524,2,47.31,0.2,2025-03-23,94.42
S001,P0015,584,2,38.5,0.0,2025-03-27,77.0
S004,P0039,594,3,20.83,0.1,2025-03-26,62.38999999999999
S003,P0049,523,4,95.8,0.05,2025-03-30,383.15
S003,P0039,567,2,79.32,0.0,2025-03-28,158.64
S003,P0048,590,4,63.85,0.0,2025-03-25,255.4
S003,P0050,527,4,17.84,0.2,2025-03-29,71.16
S002,P0002,466,2,48.71,0.15,2025-03-23,97.27
S001,P0014,597,2,96.22,0.05,2025-03-22,192.39
S002,P0047,587,2,42.66,0.0,2025-03-24,85.32
S001,P0029,479,2,27.29,0.0,2025-03-25,54.58
S002,P0024,482,5,34.39,0.0,2025-03-22,171.95
S002,P0035,545,4,13.83,0.1,2025-03-29,55.22
S001,P0004,505,4,31.25,0.05,2025-03-26,124.95
S001,P0006,509,2,52.42,0.0,2025-03-22,104.84
S002,P0015,429,3,66.05,0.05,2025-03-27,198.09999999999997
S005,P0023,490,1,47.11,0.0,2025-03-26,47.11
S002,P0032,506,2,89.56,0.0,2025-03-30,179.12
S004,P0025,488,2,56.27,0.0,2025-03-26,112.54
S004,P0035,450,3,47.9,0.05,2025-03-31,143.64999999999998
S004,P0027,462,4,17.4,0.1,2025-03-23,69.5
S002,P0031,438,3,84.83,0.0,2025-03-29,254.49
S005,P0041,437,3,70.0,0.05,2025-03-22,209.95
S004,P0027,563,3,70.99,0.05,2025-03-22,212.91999999999996
S001,P0006,460,2,81.7,0.0,2025-03-31,163.4
S001,P0048,505,2,74.0,0.0,2025-03-26,148.0
S003,P0042,583,2,67.9,0.0,2025-03-29,135.8
S002,P0043,459,2,44.39,0.0,2025-03-27,88.78
S002,P0044,494,3,9.61,0.05,2025-03-22,28.779999999999998
S004,P0002,476,3,77.42,0.1,2025-03-30,232.16
S004,P0011,475,3,31.99,0.1,2025-03-28,95.87
S005,P0012,516,2,91.06,0.0,2025-03-22,182.12
S002,P0037,538,2,5.37,0.0,2025-03-29,10.74
S002,P0025,429,4,80.42,0.0,2025-03-25,321.68
S002,P0029,599,2,17.15,0.0,2025-03-22,34.3
S002,P0027,480,2,79.38,0.0,2025-03-28,158.76
S004,P0030,553,3,27.65,0.05,2025-03-28,82.89999999999999
S002,P0027,469,2,68.58,0.05,2025-03-29,137.10999999999999
S003,P0011,544,2,58.35,0.0,2025-03-31,116.7
S002,P0047,522,5,95.17,0.2,2025-03-29,475.65000000000003
S001,P0050,567,3,48.48,0.2,2025-03-24,145.24
S002,P0026,508,1,48.0,0.15,2025-03-30,47.85
S001,P0006,461,3,83.1,0.2,2025-03-25,249.1
S002,P0005,562,2,18.89,0.2,2025-03-27,37.58
S003,P0022,514,2,63.19,0.05,2025-03-28,126.33
S002,P0044,463,2,13.87,0.05,2025-03-23,27.689999999999998
S002,P0048,451,2,45.52,0.05,2025-03-30,90.99000000000001
